Date,Location,Robot,Item,Version,Robot Time On During Day,Robot Time In Motion During Day,Miles Traveled during day,Utilization,Source
2025-11-01,sierra-gold,8431,96226,,22:55,0:00,0,0,Sierra Gold.csv
2025-11-01,sierra-gold,8432,96224,,22:55,0:00,0,0,Sierra Gold.csv
2025-11-01,sierra-gold,8433,96228,,22:55,0:00,0,0,Sierra Gold.csv
2025-11-01,sierra-gold,8472,96225,,22:55,0:00,0,0,Sierra Gold.csv
2025-11-01,sierra-gold,8475,96223,,22:55,0:00,0,0,Sierra Gold.csv
2025-11-01,sierra-gold,8480,96227,,22:55,0:00,0,0,Sierra Gold.csv
2025-11-02,sierra-gold,8431,96252,,24:55,0:00,0,0,Sierra Gold.csv
2025-11-02,sierra-gold,8432,96250,,24:55,0:00,0,0,Sierra Gold.csv
2025-11-02,sierra-gold,8433,96254,,24:55,0:00,0,0,Sierra Gold.csv
2025-11-02,sierra-gold,8472,96251,,24:55,0:00,0,0,Sierra Gold.csv
2025-11-02,sierra-gold,8475,96249,,24:55,0:00,0,0,Sierra Gold.csv
2025-11-02,sierra-gold,8480,96253,,24:55,0:00,0,0,Sierra Gold.csv
2025-11-03,sierra-gold,8431,96324,,12:13,0:11,0.4,0.015007,Sierra Gold.csv
2025-11-03,sierra-gold,8432,96322,,8:14,0:02,0,0.004049,Sierra Gold.csv
2025-11-03,sierra-gold,8433,96326,,8:15,0:00,0,0,Sierra Gold.csv
2025-11-03,sierra-gold,8472,96323,,11:55,1:08,2.9,0.095105,Sierra Gold.csv
2025-11-03,sierra-gold,8475,96321,,12:13,1:40,4.7,0.136426,Sierra Gold.csv
2025-11-03,sierra-gold,8480,96325,,12:06,1:24,3.8,0.115702,Sierra Gold.csv
2025-11-04,sierra-gold,8431,96565,,8:23,2:05,4.7,0.248509,Sierra Gold.csv
2025-11-04,sierra-gold,8432,96560,,8:23,2:04,4.6,0.246521,Sierra Gold.csv
2025-11-04,sierra-gold,8433,96563,,8:30,2:05,4.1,0.245098,Sierra Gold.csv
2025-11-04,sierra-gold,8472,96552,,8:41,3:09,9.3,0.362764,Sierra Gold.csv
2025-11-04,sierra-gold,8475,96551,,8:42,3:15,9.9,0.373563,Sierra Gold.csv
2025-11-04,sierra-gold,8480,96553,,8:40,2:59,8.6,0.344231,Sierra Gold.csv
2025-11-05,sierra-gold,8431,96743,,8:23,1:44,3.7,0.206759,Sierra Gold.csv
2025-11-05,sierra-gold,8432,96739,,8:19,1:48,3.7,0.216433,Sierra Gold.csv
2025-11-05,sierra-gold,8433,96745,,8:22,2:06,4.4,0.250996,Sierra Gold.csv
2025-11-05,sierra-gold,8472,96731,,8:31,1:59,4.9,0.232877,Sierra Gold.csv
2025-11-05,sierra-gold,8475,96730,,8:31,1:51,5,0.217221,Sierra Gold.csv
2025-11-05,sierra-gold,8480,96735,,7:46,1:26,3.6,0.184549,Sierra Gold.csv
2025-11-06,sierra-gold,8431,96902,,8:17,1:23,2.5,0.167002,Sierra Gold.csv
2025-11-06,sierra-gold,8432,96896,,8:17,0:43,1.4,0.086519,Sierra Gold.csv
2025-11-06,sierra-gold,8433,96905,,8:17,1:12,2.1,0.144869,Sierra Gold.csv
2025-11-06,sierra-gold,8472,96888,,8:40,2:38,7.3,0.303846,Sierra Gold.csv
2025-11-06,sierra-gold,8475,96887,,8:41,3:07,8.5,0.358925,Sierra Gold.csv
2025-11-06,sierra-gold,8480,96889,,8:37,1:53,4.8,0.218569,Sierra Gold.csv
2025-11-07,sierra-gold,8431,97051,,9:00,2:15,4.8,0.25,Sierra Gold.csv
2025-11-07,sierra-gold,8432,97048,,9:00,2:01,4.5,0.224074,Sierra Gold.csv
2025-11-07,sierra-gold,8433,97053,,9:02,1:33,2.8,0.171587,Sierra Gold.csv
2025-11-07,sierra-gold,8472,97058,,8:38,2:40,7,0.30888,Sierra Gold.csv
2025-11-07,sierra-gold,8475,97057,,8:37,2:57,7.9,0.34236,Sierra Gold.csv
2025-11-07,sierra-gold,8480,97059,,8:37,2:39,7.2,0.307544,Sierra Gold.csv
2025-11-08,sierra-gold,8431,97136,,8:56,1:15,2.3,0.139925,Sierra Gold.csv
2025-11-08,sierra-gold,8432,97134,,8:54,2:02,4,0.228464,Sierra Gold.csv
2025-11-08,sierra-gold,8433,97135,,8:54,2:19,5,0.2603,Sierra Gold.csv
2025-11-10,sierra-gold,8431,97277,,8:49,1:49,4.1,0.206049,Sierra Gold.csv
2025-11-10,sierra-gold,8432,97276,,8:48,1:44,4,0.19697,Sierra Gold.csv
2025-11-10,sierra-gold,8433,97278,,8:55,1:25,2.8,0.158879,Sierra Gold.csv
2025-11-10,sierra-gold,8472,97285,,8:28,1:48,4.7,0.212598,Sierra Gold.csv
2025-11-10,sierra-gold,8475,97283,,8:28,2:20,6.8,0.275591,Sierra Gold.csv
2025-11-10,sierra-gold,8480,97291,,8:28,2:08,6.1,0.251969,Sierra Gold.csv
2025-11-11,sierra-gold,8431,97446,,8:54,2:02,4.6,0.228464,Sierra Gold.csv
2025-11-11,sierra-gold,8432,97443,,8:54,1:25,3.2,0.159176,Sierra Gold.csv
2025-11-11,sierra-gold,8433,97447,,8:54,1:37,3.3,0.181648,Sierra Gold.csv
2025-11-11,sierra-gold,8472,97465,,8:07,2:42,7.2,0.332649,Sierra Gold.csv
2025-11-11,sierra-gold,8475,97464,,8:08,3:05,8.6,0.379098,Sierra Gold.csv
2025-11-11,sierra-gold,8480,97466,,4:39,1:19,3.7,0.283154,Sierra Gold.csv
2025-11-12,sierra-gold,8431,97621,,9:10,0:44,1.4,0.08,Sierra Gold.csv
2025-11-12,sierra-gold,8432,97619,,9:11,1:24,2.8,0.15245,Sierra Gold.csv
2025-11-12,sierra-gold,8433,97622,,9:11,1:04,2.4,0.116152,Sierra Gold.csv
2025-11-12,sierra-gold,8472,97628,,8:39,2:22,6.7,0.273603,Sierra Gold.csv
2025-11-12,sierra-gold,8475,97627,,8:32,2:29,7.4,0.291016,Sierra Gold.csv
