Date,Location,Robot,Item,Version,Robot Time On During Day,Robot Time In Motion During Day,Miles Traveled during day,Utilization,Source
2025-04-01,sierra-gold,8431,70891,,8:33,2:13,5.9,0.259259,Sierra Gold.csv
2025-04-01,sierra-gold,8432,70887,,8:28,1:53,5.1,0.222441,Sierra Gold.csv
2025-04-01,sierra-gold,8433,70889,,3:57,0:46,1.8,0.194093,Sierra Gold.csv
2025-04-01,sierra-gold,8472,70888,,8:14,1:55,5.2,0.232794,Sierra Gold.csv
2025-04-01,sierra-gold,8475,70876,,8:37,1:05,2.8,0.125725,Sierra Gold.csv
2025-04-01,sierra-gold,8480,70882,,8:36,1:47,4.4,0.207364,Sierra Gold.csv
2025-04-02,sierra-gold,8431,70751,,8:08,1:49,5,0.223361,Sierra Gold.csv
2025-04-02,sierra-gold,8432,70701,,3:54,1:05,3.1,0.277778,Sierra Gold.csv
2025-04-02,sierra-gold,8432,70711,,8:28,2:15,6.6,0.265748,Sierra Gold.csv
2025-04-02,sierra-gold,8432,70721,,3:54,1:05,3.1,0.277778,Sierra Gold.csv
2025-04-02,sierra-gold,8432,70731,,3:54,1:05,3.1,0.277778,Sierra Gold.csv
2025-04-02,sierra-gold,8433,70745,,6:47,0:08,0.3,0.019656,Sierra Gold.csv
2025-04-02,sierra-gold,8472,70736,,8:01,1:46,4.8,0.220374,Sierra Gold.csv
2025-04-03,sierra-gold,8431,70959,,8:14,1:31,4.2,0.184211,Sierra Gold.csv
2025-04-03,sierra-gold,8432,70949,,8:34,1:21,3.8,0.157588,Sierra Gold.csv
2025-04-03,sierra-gold,8433,70848,,4:46,0:06,0.3,0.020979,Sierra Gold.csv
2025-04-03,sierra-gold,8472,70952,,8:34,1:21,3.7,0.157588,Sierra Gold.csv
2025-04-03,sierra-gold,8475,70976,,2:03,0:08,0.3,0.065041,Sierra Gold.csv
2025-04-03,sierra-gold,8480,70977,,3:12,0:07,0.3,0.036458,Sierra Gold.csv
2025-04-04,sierra-gold,8431,71058,,8:15,1:12,3.5,0.145455,Sierra Gold.csv
2025-04-04,sierra-gold,8432,71055,,7:09,1:57,5.4,0.272727,Sierra Gold.csv
2025-04-04,sierra-gold,8433,71057,,8:20,1:00,2.8,0.12,Sierra Gold.csv
2025-04-04,sierra-gold,8472,71056,,8:18,0:54,2.5,0.108434,Sierra Gold.csv
2025-04-04,sierra-gold,8475,71054,,7:44,2:10,6.1,0.280172,Sierra Gold.csv
2025-04-04,sierra-gold,8480,71071,,8:02,2:08,5.5,0.26556,Sierra Gold.csv
2025-04-07,sierra-gold,8431,71206,,8:16,1:05,2.3,0.131048,Sierra Gold.csv
2025-04-07,sierra-gold,8433,71205,,8:23,1:19,2.7,0.157058,Sierra Gold.csv
2025-04-07,sierra-gold,8472,71204,,8:26,1:06,2.4,0.130435,Sierra Gold.csv
