Date,Location,Robot,Item,Version,Robot Time On During Day,Robot Time In Motion During Day,Miles Traveled during day,Utilization,Source
2025-02-03,sierra-gold,8431,66984,,8:31,1:59,6.3,0.232877,Sierra Gold.csv
2025-02-03,sierra-gold,8432,66982,,8:39,1:58,6.3,0.22736,Sierra Gold.csv
2025-02-03,sierra-gold,8433,66983,,8:42,1:23,3.9,0.159004,Sierra Gold.csv
2025-02-04,sierra-gold,8431,67159,,8:21,2:39,8,0.317365,Sierra Gold.csv
2025-02-04,sierra-gold,8432,67157,,8:07,1:52,6,0.229979,Sierra Gold.csv
2025-02-04,sierra-gold,8433,67158,,8:12,1:11,3.3,0.144309,Sierra Gold.csv
2025-02-05,sierra-gold,8431,67013,,0:42,0:16,0.8,0.380952,Sierra Gold.csv
2025-02-05,sierra-gold,8431,67033,,8:05,2:09,6.5,0.265979,Sierra Gold.csv
2025-02-05,sierra-gold,8431,67053,,0:42,0:16,0.8,0.380952,Sierra Gold.csv
2025-02-05,sierra-gold,8431,67073,,0:42,0:16,0.8,0.380952,Sierra Gold.csv
2025-02-05,sierra-gold,8432,67018,,0:41,0:03,0.1,0.073171,Sierra Gold.csv
2025-02-05,sierra-gold,8432,67038,,8:25,1:52,6.1,0.221782,Sierra Gold.csv
2025-02-05,sierra-gold,8432,67058,,0:41,0:03,0.1,0.073171,Sierra Gold.csv
2025-02-05,sierra-gold,8432,67078,,0:41,0:03,0.1,0.073171,Sierra Gold.csv
2025-02-05,sierra-gold,8433,67024,,0:41,0:09,0.3,0.219512,Sierra Gold.csv
2025-02-05,sierra-gold,8433,67044,,8:07,1:45,5.5,0.215606,Sierra Gold.csv
2025-02-05,sierra-gold,8433,67064,,0:41,0:09,0.3,0.219512,Sierra Gold.csv
2025-02-05,sierra-gold,8433,67084,,0:41,0:09,0.3,0.219512,Sierra Gold.csv
2025-02-06,sierra-gold,8431,67272,,6:06,1:44,5.2,0.284153,Sierra Gold.csv
2025-02-06,sierra-gold,8432,67271,,5:59,1:22,4.5,0.228412,Sierra Gold.csv
2025-02-06,sierra-gold,8433,67270,,5:52,0:52,2.7,0.147727,Sierra Gold.csv
2025-02-07,sierra-gold,8431,67333,,8:20,1:44,5,0.208,Sierra Gold.csv
2025-02-07,sierra-gold,8432,67331,,8:18,1:29,4.5,0.178715,Sierra Gold.csv
2025-02-07,sierra-gold,8433,67332,,7:54,1:38,5.1,0.206751,Sierra Gold.csv
2025-02-10,sierra-gold,8431,67452,,7:26,0:29,1.1,0.065022,Sierra Gold.csv
2025-02-10,sierra-gold,8432,67450,,7:27,0:35,1.6,0.0783,Sierra Gold.csv
2025-02-10,sierra-gold,8433,67451,,7:36,0:43,1.9,0.094298,Sierra Gold.csv
2025-02-11,sierra-gold,8431,67513,,5:25,0:23,1,0.070769,Sierra Gold.csv
2025-02-11,sierra-gold,8432,67511,,5:24,0:33,1.6,0.101852,Sierra Gold.csv
2025-02-11,sierra-gold,8433,67512,,5:24,0:25,1,0.07716,Sierra Gold.csv
2025-02-12,sierra-gold,8431,67575,,5:13,0:10,0.3,0.031949,Sierra Gold.csv
2025-02-12,sierra-gold,8433,67594,,0:48,0:03,0.1,0.0625,Sierra Gold.csv
2025-02-13,sierra-gold,8431,67631,,8:06,2:23,7.3,0.294239,Sierra Gold.csv
2025-02-13,sierra-gold,8432,67629,,8:01,2:22,7.2,0.295218,Sierra Gold.csv
2025-02-13,sierra-gold,8433,67632,,8:19,0:28,1.3,0.056112,Sierra Gold.csv
2025-02-14,sierra-gold,8431,67713,,8:17,1:32,4.4,0.185111,Sierra Gold.csv
2025-02-14,sierra-gold,8432,67711,,8:07,1:34,4.7,0.193018,Sierra Gold.csv
2025-02-14,sierra-gold,8433,67712,,8:18,1:23,4,0.166667,Sierra Gold.csv
2025-02-17,sierra-gold,8431,67811,,7:47,1:26,4.3,0.184154,Sierra Gold.csv
2025-02-17,sierra-gold,8432,67808,,8:13,1:37,5,0.196755,Sierra Gold.csv
2025-02-17,sierra-gold,8433,67810,,8:08,1:39,5.1,0.202869,Sierra Gold.csv
2025-02-18,sierra-gold,8431,67886,,8:07,1:45,5.1,0.215606,Sierra Gold.csv
2025-02-18,sierra-gold,8432,67884,,8:02,1:48,5.3,0.224066,Sierra Gold.csv
2025-02-18,sierra-gold,8433,67885,,8:15,1:19,4,0.159596,Sierra Gold.csv
2025-02-18,sierra-gold,8472,67906,,10:26,0:01,0,0.001597,Sierra Gold.csv
2025-02-18,sierra-gold,8475,67897,,3:52,0:01,0,0.00431,Sierra Gold.csv
2025-02-19,sierra-gold,8431,67949,,8:12,2:29,8.2,0.302846,Sierra Gold.csv
2025-02-19,sierra-gold,8432,67944,,8:38,2:13,7.6,0.256757,Sierra Gold.csv
2025-02-19,sierra-gold,8433,67947,,8:31,0:48,1.9,0.093933,Sierra Gold.csv
2025-02-19,sierra-gold,8472,67916,,12:03,0:00,0,0,Sierra Gold.csv
2025-02-20,sierra-gold,8431,68000,,8:20,1:55,6.1,0.23,Sierra Gold.csv
2025-02-20,sierra-gold,8432,67996,,8:15,1:47,5.9,0.216162,Sierra Gold.csv
2025-02-20,sierra-gold,8433,67998,,8:34,1:47,5.8,0.208171,Sierra Gold.csv
2025-02-21,sierra-gold,8431,68068,,8:30,2:28,8.1,0.290196,Sierra Gold.csv
2025-02-21,sierra-gold,8432,68066,,7:02,1:09,3.7,0.163507,Sierra Gold.csv
2025-02-21,sierra-gold,8433,68067,,9:19,1:57,6.4,0.209302,Sierra Gold.csv
2025-02-24,sierra-gold,8431,68201,,8:24,2:52,9.7,0.34127,Sierra Gold.csv
2025-02-24,sierra-gold,8432,68236,,1:58,0:38,2.3,0.322034,Sierra Gold.csv
2025-02-24,sierra-gold,8433,68200,,8:25,3:02,10.2,0.360396,Sierra Gold.csv
2025-02-25,sierra-gold,8431,68280,,8:32,3:09,10.3,0.369141,Sierra Gold.csv
2025-02-25,sierra-gold,8432,68278,,8:24,2:58,9.9,0.353175,Sierra Gold.csv
2025-02-25,sierra-gold,8433,68279,,8:13,1:00,2.7,0.121704,Sierra Gold.csv
2025-02-26,sierra-gold,8431,68376,,8:24,2:14,6.9,0.265873,Sierra Gold.csv
2025-02-26,sierra-gold,8432,68372,,8:33,1:40,5.4,0.194932,Sierra Gold.csv
2025-02-26,sierra-gold,8433,68374,,8:25,1:39,5.1,0.19604,Sierra Gold.csv
2025-02-27,sierra-gold,8431,68467,,8:35,1:54,6,0.221359,Sierra Gold.csv
2025-02-27,sierra-gold,8432,68465,,8:34,2:01,6.8,0.235409,Sierra Gold.csv
2025-02-27,sierra-gold,8433,68466,,8:38,2:10,6.9,0.250965,Sierra Gold.csv
2025-02-28,sierra-gold,8431,68553,,8:21,1:41,5.2,0.201597,Sierra Gold.csv
2025-02-28,sierra-gold,8432,68549,,8:11,1:23,4.5,0.169043,Sierra Gold.csv
2025-02-28,sierra-gold,8433,68550,,8:14,1:21,4,0.163968,Sierra Gold.csv
