Date,Location,Robot,Item,Version,Robot Time On During Day,Robot Time In Motion During Day,Miles Traveled during day,Utilization,Source
2026-02-02,sierra-gold,8431,104529,,8:38,1:21,2.8,0.156371,Sierra Gold.csv
2026-02-02,sierra-gold,8432,104531,,8:22,3:00,7.1,0.358566,Sierra Gold.csv
2026-02-02,sierra-gold,8433,104532,,8:35,2:59,7,0.347573,Sierra Gold.csv
2026-02-02,sierra-gold,8475,104528,,8:38,1:02,2.8,0.119691,Sierra Gold.csv
2026-02-02,sierra-gold,8480,104530,,8:38,1:21,3.2,0.156371,Sierra Gold.csv
2026-02-03,sierra-gold,8431,104642,,8:36,1:59,4.2,0.23062,Sierra Gold.csv
2026-02-03,sierra-gold,8432,104639,,8:36,2:48,6.8,0.325581,Sierra Gold.csv
2026-02-03,sierra-gold,8433,104641,,8:47,2:52,6.8,0.326376,Sierra Gold.csv
2026-02-03,sierra-gold,8472,104681,,2:39,0:04,0.1,0.025157,Sierra Gold.csv
2026-02-03,sierra-gold,8475,104644,,8:34,1:54,4.4,0.22179,Sierra Gold.csv
2026-02-03,sierra-gold,8480,104645,,8:34,1:50,4.1,0.214008,Sierra Gold.csv
2026-02-04,sierra-gold,8431,104755,,3:16,0:58,2.1,0.295918,Sierra Gold.csv
2026-02-04,sierra-gold,8432,104753,,8:23,1:35,3.8,0.188867,Sierra Gold.csv
2026-02-04,sierra-gold,8433,104754,,8:28,1:39,3.8,0.194882,Sierra Gold.csv
2026-02-04,sierra-gold,8472,104695,,12:49,0:12,0.4,0.015605,Sierra Gold.csv
2026-02-04,sierra-gold,8475,104752,,8:27,2:50,6.3,0.335306,Sierra Gold.csv
2026-02-04,sierra-gold,8480,104758,,8:29,2:51,6.2,0.335953,Sierra Gold.csv
2026-02-05,sierra-gold,8431,104866,,4:53,1:25,2.8,0.290102,Sierra Gold.csv
2026-02-05,sierra-gold,8432,104864,,6:24,0:59,2,0.153646,Sierra Gold.csv
2026-02-05,sierra-gold,8433,104865,,6:16,1:01,2,0.162234,Sierra Gold.csv
2026-02-05,sierra-gold,8475,104867,,6:22,2:08,5,0.335079,Sierra Gold.csv
2026-02-05,sierra-gold,8480,104868,,6:23,2:02,4.1,0.318538,Sierra Gold.csv
2026-02-06,sierra-gold,8432,104958,,2:51,0:42,1.4,0.245614,Sierra Gold.csv
2026-02-06,sierra-gold,8433,104959,,2:49,0:38,1.2,0.224852,Sierra Gold.csv
2026-02-06,sierra-gold,8472,104945,,5:42,0:30,1.1,0.087719,Sierra Gold.csv
2026-02-06,sierra-gold,8475,104937,,8:10,0:00,0,0,Sierra Gold.csv
2026-02-06,sierra-gold,8480,104943,,8:10,0:00,0,0,Sierra Gold.csv
2026-02-09,sierra-gold,8431,105111,,4:01,0:22,0.8,0.091286,Sierra Gold.csv
2026-02-09,sierra-gold,8432,105107,,7:25,1:59,4.8,0.267416,Sierra Gold.csv
2026-02-09,sierra-gold,8433,105108,,7:19,2:04,4.9,0.28246,Sierra Gold.csv
2026-02-09,sierra-gold,8472,105121,,4:48,0:43,2.4,0.149306,Sierra Gold.csv
2026-02-09,sierra-gold,8475,105110,,4:03,0:08,0.3,0.032922,Sierra Gold.csv
2026-02-09,sierra-gold,8480,105112,,4:03,0:00,0,0,Sierra Gold.csv
2026-02-10,sierra-gold,8431,105212,,8:07,1:31,3.1,0.186858,Sierra Gold.csv
2026-02-10,sierra-gold,8432,105208,,8:22,2:38,6.4,0.314741,Sierra Gold.csv
2026-02-10,sierra-gold,8433,105211,,8:11,2:23,5.6,0.291242,Sierra Gold.csv
2026-02-10,sierra-gold,8472,105253,,8:23,0:25,1.2,0.049702,Sierra Gold.csv
2026-02-10,sierra-gold,8475,105201,,8:41,1:12,3.2,0.138196,Sierra Gold.csv
2026-02-10,sierra-gold,8480,105202,,8:41,1:02,2.6,0.119002,Sierra Gold.csv
2026-02-11,sierra-gold,8431,105328,,3:11,0:20,0.7,0.104712,Sierra Gold.csv
2026-02-11,sierra-gold,8432,105310,,5:14,1:39,3.8,0.315287,Sierra Gold.csv
2026-02-11,sierra-gold,8433,105312,,5:35,1:40,3.7,0.298507,Sierra Gold.csv
2026-02-11,sierra-gold,8472,105311,,5:03,0:59,3,0.194719,Sierra Gold.csv
2026-02-12,sierra-gold,8431,105427,,6:55,0:33,0.9,0.079518,Sierra Gold.csv
2026-02-13,sierra-gold,8431,105493,,8:22,2:27,5.1,0.292829,Sierra Gold.csv
2026-02-13,sierra-gold,8432,105491,,8:23,2:16,5,0.270378,Sierra Gold.csv
2026-02-13,sierra-gold,8433,105492,,8:16,2:06,4.5,0.254032,Sierra Gold.csv
2026-02-13,sierra-gold,8472,105496,,7:37,2:14,5.9,0.293217,Sierra Gold.csv
2026-02-13,sierra-gold,8475,105494,,7:22,2:58,7.4,0.402715,Sierra Gold.csv
2026-02-13,sierra-gold,8480,105500,,7:21,1:52,5.2,0.253968,Sierra Gold.csv
2026-02-16,sierra-gold,8431,105633,,7:33,0:54,1.9,0.119205,Sierra Gold.csv
2026-02-16,sierra-gold,8432,105630,,7:17,1:05,2.6,0.148741,Sierra Gold.csv
2026-02-16,sierra-gold,8433,105632,,7:22,0:48,1.7,0.108597,Sierra Gold.csv
2026-02-16,sierra-gold,8472,105631,,8:18,1:19,2.9,0.158635,Sierra Gold.csv
2026-02-16,sierra-gold,8475,105628,,7:48,1:06,2.2,0.141026,Sierra Gold.csv
2026-02-16,sierra-gold,8480,105629,,7:48,1:02,2.3,0.132479,Sierra Gold.csv
2026-02-17,sierra-gold,8431,105738,,8:23,1:44,3.9,0.206759,Sierra Gold.csv
2026-02-17,sierra-gold,8432,105734,,8:23,1:23,3.1,0.16501,Sierra Gold.csv
2026-02-17,sierra-gold,8433,105740,,8:20,1:30,3.2,0.18,Sierra Gold.csv
2026-02-17,sierra-gold,8472,105737,,7:37,0:37,1.3,0.080963,Sierra Gold.csv
2026-02-17,sierra-gold,8475,105741,,8:25,0:32,1.2,0.063366,Sierra Gold.csv
2026-02-17,sierra-gold,8480,105736,,8:14,0:31,1,0.062753,Sierra Gold.csv
2026-02-18,sierra-gold,8431,105880,,8:06,1:59,4.3,0.244856,Sierra Gold.csv
2026-02-18,sierra-gold,8432,105881,,8:07,1:41,3.8,0.207392,Sierra Gold.csv
2026-02-18,sierra-gold,8433,105882,,8:14,2:03,4.5,0.248988,Sierra Gold.csv
2026-02-18,sierra-gold,8472,105870,,8:29,2:20,4.3,0.275049,Sierra Gold.csv
2026-02-18,sierra-gold,8475,105871,,8:30,2:18,6.1,0.270588,Sierra Gold.csv
2026-02-18,sierra-gold,8480,105872,,8:34,2:26,5.6,0.284047,Sierra Gold.csv
2026-02-19,sierra-gold,8431,105993,,7:53,1:38,3.6,0.207188,Sierra Gold.csv
2026-02-19,sierra-gold,8432,105995,,7:55,2:11,5,0.275789,Sierra Gold.csv
2026-02-19,sierra-gold,8433,105996,,7:39,1:42,3.8,0.222222,Sierra Gold.csv
2026-02-19,sierra-gold,8472,105978,,8:33,1:22,2.8,0.159844,Sierra Gold.csv
2026-02-19,sierra-gold,8475,105976,,8:41,1:19,3.2,0.151631,Sierra Gold.csv
2026-02-19,sierra-gold,8480,105977,,8:29,1:02,2.4,0.121807,Sierra Gold.csv
2026-02-20,sierra-gold,8431,106108,,7:48,2:30,5.6,0.320513,Sierra Gold.csv
2026-02-20,sierra-gold,8432,106109,,8:04,2:44,6.3,0.338843,Sierra Gold.csv
2026-02-20,sierra-gold,8433,106110,,8:17,2:32,5.6,0.305835,Sierra Gold.csv
2026-02-20,sierra-gold,8472,106112,,8:06,2:58,7.4,0.366255,Sierra Gold.csv
2026-02-20,sierra-gold,8475,106113,,8:05,4:01,11.6,0.496907,Sierra Gold.csv
2026-02-20,sierra-gold,8480,106114,,8:05,3:02,8.5,0.375258,Sierra Gold.csv
2026-02-23,sierra-gold,8472,106325,,8:22,2:00,3.8,0.239044,Sierra Gold.csv
2026-02-23,sierra-gold,8475,106326,,8:32,2:26,7,0.285156,Sierra Gold.csv
2026-02-23,sierra-gold,8480,106327,,8:33,2:27,6.2,0.28655,Sierra Gold.csv
2026-02-24,sierra-gold,8472,106434,,8:33,2:48,4.9,0.327485,Sierra Gold.csv
2026-02-24,sierra-gold,8475,106435,,8:33,2:33,6.9,0.298246,Sierra Gold.csv
2026-02-24,sierra-gold,8480,106436,,8:29,2:08,5.2,0.251473,Sierra Gold.csv
2026-02-25,sierra-gold,8431,106568,,5:57,0:28,0.9,0.078431,Sierra Gold.csv
2026-02-25,sierra-gold,8432,106575,,3:08,0:24,0.9,0.12766,Sierra Gold.csv
2026-02-25,sierra-gold,8433,106569,,6:22,1:45,3.4,0.274869,Sierra Gold.csv
2026-02-25,sierra-gold,8472,106539,,8:08,0:50,1.6,0.102459,Sierra Gold.csv
2026-02-25,sierra-gold,8475,106540,,8:08,1:51,5.1,0.227459,Sierra Gold.csv
2026-02-25,sierra-gold,8480,106541,,8:26,1:57,4.7,0.231225,Sierra Gold.csv
2026-02-26,sierra-gold,8431,106643,,8:01,0:37,1.1,0.076923,Sierra Gold.csv
2026-02-26,sierra-gold,8432,106644,,1:16,0:04,0.1,0.052632,Sierra Gold.csv
2026-02-26,sierra-gold,8433,106645,,7:50,0:44,1.3,0.093617,Sierra Gold.csv
2026-02-26,sierra-gold,8472,106632,,8:35,2:52,5.5,0.333981,Sierra Gold.csv
2026-02-26,sierra-gold,8475,106633,,8:39,2:39,7.3,0.306358,Sierra Gold.csv
2026-02-26,sierra-gold,8480,106634,,8:45,3:21,8,0.382857,Sierra Gold.csv
2026-02-27,sierra-gold,8431,106738,,7:56,0:58,1.8,0.121849,Sierra Gold.csv
2026-02-27,sierra-gold,8433,106739,,8:04,0:40,1.2,0.082645,Sierra Gold.csv
2026-02-27,sierra-gold,8472,106733,,8:03,0:28,1.1,0.057971,Sierra Gold.csv
2026-02-27,sierra-gold,8475,106734,,8:03,0:17,0.8,0.035197,Sierra Gold.csv
2026-02-27,sierra-gold,8480,106735,,8:02,0:30,1.3,0.062241,Sierra Gold.csv
