Date,Location,Robot,Item,Version,Robot Time On During Day,Robot Time In Motion During Day,Miles Traveled during day,Utilization,Source
2026-09-01,sierra-gold,8431,132774,,7:50,2:09,6.3,0.274468,Sierra Gold.csv
2026-09-01,sierra-gold,8432,132775,,7:52,2:00,6.3,0.254237,Sierra Gold.csv
2026-09-01,sierra-gold,8433,132741,,8:25,2:22,6.5,0.281188,Sierra Gold.csv
2026-09-01,sierra-gold,8472,132742,,8:41,2:11,6.8,0.25144,Sierra Gold.csv
2026-09-01,sierra-gold,8475,132743,,8:30,1:51,5,0.217647,Sierra Gold.csv
2026-09-01,sierra-gold,8480,132744,,8:35,1:19,3.3,0.153398,Sierra Gold.csv
2026-09-01,sierra-gold,8631,132745,,8:37,1:36,4.2,0.185687,Sierra Gold.csv
2026-09-01,sierra-gold,8632,132776,,8:08,2:07,6.9,0.260246,Sierra Gold.csv
2026-09-01,sierra-gold,8633,132746,,8:31,1:29,3.8,0.174168,Sierra Gold.csv
2026-09-02,sierra-gold,8431,132994,,8:28,1:30,4.6,0.177165,Sierra Gold.csv
2026-09-02,sierra-gold,8432,132995,,6:22,1:18,4.2,0.204188,Sierra Gold.csv
2026-09-02,sierra-gold,8433,133034,,7:09,1:24,3.1,0.195804,Sierra Gold.csv
2026-09-02,sierra-gold,8472,132977,,8:29,1:50,4.2,0.21611,Sierra Gold.csv
2026-09-02,sierra-gold,8475,132978,,8:25,1:50,5.1,0.217822,Sierra Gold.csv
2026-09-02,sierra-gold,8480,132979,,8:36,1:52,5.2,0.217054,Sierra Gold.csv
2026-09-02,sierra-gold,8631,132980,,8:26,1:35,3.8,0.187747,Sierra Gold.csv
2026-09-02,sierra-gold,8632,132996,,7:20,1:28,4.7,0.2,Sierra Gold.csv
2026-09-02,sierra-gold,8633,132981,,8:38,1:32,4.2,0.177606,Sierra Gold.csv
2026-09-03,sierra-gold,8431,133229,,6:54,0:44,2,0.10628,Sierra Gold.csv
2026-09-03,sierra-gold,8432,133230,,7:09,0:22,0.9,0.051282,Sierra Gold.csv
2026-09-03,sierra-gold,8433,133180,,8:46,2:27,6.5,0.279468,Sierra Gold.csv
2026-09-03,sierra-gold,8472,133181,,8:46,2:15,6.1,0.256654,Sierra Gold.csv
2026-09-03,sierra-gold,8475,133182,,8:40,2:29,7.2,0.286538,Sierra Gold.csv
2026-09-03,sierra-gold,8480,133185,,8:35,2:02,5.6,0.236893,Sierra Gold.csv
