Date,Location,Robot,Item,Version,Robot Time On During Day,Robot Time In Motion During Day,Miles Traveled during day,Utilization,Source
2026-05-06,sierra-gold,8431,115052,,8:10,1:40,5.3,0.204082,Sierra Gold.csv
2026-05-06,sierra-gold,8432,115053,,8:07,1:49,5.6,0.223819,Sierra Gold.csv
2026-05-06,sierra-gold,8433,115056,,8:40,1:12,3.1,0.138462,Sierra Gold.csv
2026-05-06,sierra-gold,8472,115047,,8:42,0:49,2.1,0.09387,Sierra Gold.csv
2026-05-06,sierra-gold,8475,115048,,8:41,1:47,5.2,0.205374,Sierra Gold.csv
2026-05-06,sierra-gold,8480,115049,,8:41,1:15,3.3,0.143954,Sierra Gold.csv
2026-05-06,sierra-gold,8631,115057,,8:25,1:24,4.1,0.166337,Sierra Gold.csv
2026-05-06,sierra-gold,8632,115054,,8:24,1:43,5.7,0.204365,Sierra Gold.csv
2026-05-06,sierra-gold,8633,115055,,8:22,0:54,2.6,0.10757,Sierra Gold.csv
2026-05-07,sierra-gold,8431,115231,,8:22,2:00,5.7,0.239044,Sierra Gold.csv
2026-05-07,sierra-gold,8432,115232,,8:06,1:43,5,0.211934,Sierra Gold.csv
2026-05-07,sierra-gold,8433,115275,,6:27,0:34,1.3,0.087855,Sierra Gold.csv
2026-05-07,sierra-gold,8472,115224,,8:40,1:30,4.2,0.173077,Sierra Gold.csv
2026-05-07,sierra-gold,8475,115227,,8:40,1:50,5.1,0.211538,Sierra Gold.csv
2026-05-07,sierra-gold,8480,115228,,8:39,1:41,4.8,0.194605,Sierra Gold.csv
2026-05-07,sierra-gold,8631,115271,,7:15,1:19,4,0.181609,Sierra Gold.csv
2026-05-07,sierra-gold,8632,115233,,8:21,1:46,5.3,0.211577,Sierra Gold.csv
2026-05-07,sierra-gold,8633,115272,,7:21,1:23,4,0.188209,Sierra Gold.csv
2026-05-08,sierra-gold,8431,115395,,8:19,1:49,4.6,0.218437,Sierra Gold.csv
2026-05-08,sierra-gold,8432,115396,,8:42,1:55,4.8,0.220307,Sierra Gold.csv
2026-05-08,sierra-gold,8472,115392,,8:40,1:56,5,0.223077,Sierra Gold.csv
2026-05-08,sierra-gold,8475,115393,,8:39,2:05,5.7,0.240848,Sierra Gold.csv
2026-05-08,sierra-gold,8480,115394,,8:37,2:02,5.4,0.235977,Sierra Gold.csv
2026-05-08,sierra-gold,8631,115432,,7:27,1:19,4.1,0.176734,Sierra Gold.csv
2026-05-08,sierra-gold,8632,115398,,8:11,1:48,4.6,0.219959,Sierra Gold.csv
2026-05-08,sierra-gold,8633,115433,,7:28,1:20,4.2,0.178571,Sierra Gold.csv
2026-05-11,sierra-gold,8431,115668,,8:27,1:53,5.3,0.22288,Sierra Gold.csv
2026-05-11,sierra-gold,8432,115680,,7:36,1:35,5,0.208333,Sierra Gold.csv
2026-05-11,sierra-gold,8472,115659,,8:37,1:53,5.1,0.218569,Sierra Gold.csv
2026-05-11,sierra-gold,8475,115660,,8:35,2:02,5.9,0.236893,Sierra Gold.csv
2026-05-11,sierra-gold,8480,115661,,8:34,1:55,5.2,0.223735,Sierra Gold.csv
2026-05-11,sierra-gold,8631,115670,,8:03,1:57,5.1,0.242236,Sierra Gold.csv
2026-05-11,sierra-gold,8632,115666,,8:26,2:03,5.6,0.243083,Sierra Gold.csv
2026-05-11,sierra-gold,8633,115673,,8:06,1:34,4.6,0.193416,Sierra Gold.csv
2026-05-12,sierra-gold,8431,115853,,8:22,2:12,6.4,0.262948,Sierra Gold.csv
2026-05-12,sierra-gold,8432,115854,,8:21,2:14,6.7,0.267465,Sierra Gold.csv
2026-05-12,sierra-gold,8472,115840,,8:40,2:07,6.1,0.244231,Sierra Gold.csv
2026-05-12,sierra-gold,8475,115841,,8:37,2:23,7.2,0.276596,Sierra Gold.csv
2026-05-12,sierra-gold,8480,115842,,8:37,2:04,6.1,0.239845,Sierra Gold.csv
2026-05-12,sierra-gold,8631,115870,,7:33,1:04,3.3,0.14128,Sierra Gold.csv
2026-05-12,sierra-gold,8632,115856,,8:18,2:06,5.3,0.253012,Sierra Gold.csv
2026-05-12,sierra-gold,8633,115871,,7:40,1:27,4.5,0.18913,Sierra Gold.csv
2026-05-13,sierra-gold,8431,116029,,8:15,1:55,5.6,0.232323,Sierra Gold.csv
2026-05-13,sierra-gold,8432,116030,,8:29,1:55,5.5,0.225933,Sierra Gold.csv
2026-05-13,sierra-gold,8472,116023,,8:33,1:40,4.1,0.194932,Sierra Gold.csv
2026-05-13,sierra-gold,8475,116024,,8:33,1:49,4.6,0.212476,Sierra Gold.csv
2026-05-13,sierra-gold,8480,116025,,8:39,1:42,4,0.196532,Sierra Gold.csv
2026-05-13,sierra-gold,8631,116072,,6:49,0:19,0.8,0.046455,Sierra Gold.csv
2026-05-13,sierra-gold,8632,116035,,8:18,1:38,4.6,0.196787,Sierra Gold.csv
2026-05-13,sierra-gold,8633,116073,,6:47,0:01,0,0.002457,Sierra Gold.csv
2026-05-14,sierra-gold,8431,116206,,8:10,1:55,5.7,0.234694,Sierra Gold.csv
2026-05-14,sierra-gold,8432,116263,,4:23,0:05,0.2,0.019011,Sierra Gold.csv
2026-05-14,sierra-gold,8433,116261,,4:00,0:47,2.5,0.195833,Sierra Gold.csv
2026-05-14,sierra-gold,8472,116197,,8:41,1:39,3.9,0.190019,Sierra Gold.csv
2026-05-14,sierra-gold,8475,116198,,8:41,1:51,4.7,0.213052,Sierra Gold.csv
2026-05-14,sierra-gold,8480,116199,,8:41,1:56,4.3,0.222649,Sierra Gold.csv
2026-05-14,sierra-gold,8631,116210,,8:27,1:59,5.8,0.234714,Sierra Gold.csv
2026-05-14,sierra-gold,8632,116211,,8:21,1:52,5.4,0.223553,Sierra Gold.csv
2026-05-14,sierra-gold,8633,116256,,5:17,0:57,2.9,0.179811,Sierra Gold.csv
2026-05-15,sierra-gold,8431,116380,,1:52,0:23,1,0.205357,Sierra Gold.csv
2026-05-15,sierra-gold,8432,116381,,1:52,0:27,1.1,0.241071,Sierra Gold.csv
2026-05-15,sierra-gold,8433,116375,,1:46,0:11,0.3,0.103774,Sierra Gold.csv
2026-05-15,sierra-gold,8472,116372,,2:04,0:38,1.8,0.306452,Sierra Gold.csv
2026-05-15,sierra-gold,8475,116373,,2:03,0:48,2.3,0.390244,Sierra Gold.csv
2026-05-15,sierra-gold,8480,116374,,2:03,0:39,1.8,0.317073,Sierra Gold.csv
2026-05-15,sierra-gold,8631,116383,,1:51,0:27,1.3,0.243243,Sierra Gold.csv
2026-05-15,sierra-gold,8632,116378,,1:45,0:07,0.2,0.066667,Sierra Gold.csv
2026-05-15,sierra-gold,8633,116384,,1:45,0:10,0.3,0.095238,Sierra Gold.csv
