Date,Location,Robot,Item,Version,Robot Time On During Day,Robot Time In Motion During Day,Miles Traveled during day,Utilization,Source
2025-01-02,sierra-gold,8431,65305,,6:11,1:09,2.7,0.185984,Sierra Gold.csv
2025-01-02,sierra-gold,8432,65304,,6:29,1:09,3.2,0.177378,Sierra Gold.csv
2025-01-02,sierra-gold,8433,65303,,7:37,0:41,1.7,0.089716,Sierra Gold.csv
2025-01-06,sierra-gold,8431,65452,,5:09,0:38,1.4,0.122977,Sierra Gold.csv
2025-01-06,sierra-gold,8432,65450,,5:22,0:55,2.4,0.170807,Sierra Gold.csv
2025-01-06,sierra-gold,8433,65451,,5:09,0:41,1.7,0.132686,Sierra Gold.csv
2025-01-07,sierra-gold,8431,65516,,8:24,1:30,3.6,0.178571,Sierra Gold.csv
2025-01-07,sierra-gold,8432,65514,,8:12,1:19,3.8,0.160569,Sierra Gold.csv
2025-01-07,sierra-gold,8433,65515,,8:25,1:22,3.6,0.162376,Sierra Gold.csv
2025-01-08,sierra-gold,8431,65574,,8:35,1:36,3.8,0.186408,Sierra Gold.csv
2025-01-08,sierra-gold,8432,65572,,8:35,1:30,4.1,0.174757,Sierra Gold.csv
2025-01-08,sierra-gold,8433,65573,,8:33,0:39,1.6,0.076023,Sierra Gold.csv
2025-01-09,sierra-gold,8431,65641,,8:07,1:45,4.4,0.215606,Sierra Gold.csv
2025-01-09,sierra-gold,8432,65639,,8:06,1:34,4.2,0.193416,Sierra Gold.csv
2025-01-09,sierra-gold,8433,65640,,8:09,1:56,5.1,0.237219,Sierra Gold.csv
2025-01-10,sierra-gold,8431,65702,,7:23,1:21,3.5,0.182844,Sierra Gold.csv
2025-01-10,sierra-gold,8432,65701,,7:03,1:29,3.9,0.210402,Sierra Gold.csv
2025-01-10,sierra-gold,8433,65707,,6:36,1:24,3.7,0.212121,Sierra Gold.csv
2025-01-13,sierra-gold,8431,65808,,7:49,1:01,2.7,0.130064,Sierra Gold.csv
2025-01-13,sierra-gold,8432,65806,,7:38,0:58,2.5,0.126638,Sierra Gold.csv
2025-01-13,sierra-gold,8433,65807,,7:45,0:52,2.3,0.111828,Sierra Gold.csv
2025-01-14,sierra-gold,8431,65869,,6:45,1:05,2.8,0.160494,Sierra Gold.csv
2025-01-14,sierra-gold,8432,65867,,6:44,1:25,3.6,0.210396,Sierra Gold.csv
2025-01-14,sierra-gold,8433,65868,,6:45,0:47,2,0.116049,Sierra Gold.csv
2025-01-15,sierra-gold,8431,65936,,8:41,2:53,8.4,0.332054,Sierra Gold.csv
2025-01-15,sierra-gold,8432,65934,,8:37,2:41,7.8,0.311412,Sierra Gold.csv
2025-01-15,sierra-gold,8433,65935,,8:59,2:40,6.6,0.296846,Sierra Gold.csv
2025-01-16,sierra-gold,8431,66009,,8:41,1:06,3.1,0.126679,Sierra Gold.csv
2025-01-16,sierra-gold,8432,66005,,8:40,1:06,3.1,0.126923,Sierra Gold.csv
2025-01-16,sierra-gold,8433,66006,,8:34,1:04,3,0.124514,Sierra Gold.csv
2025-01-17,sierra-gold,8431,66081,,8:33,1:53,5.2,0.220273,Sierra Gold.csv
2025-01-17,sierra-gold,8432,66079,,8:32,1:43,4.8,0.201172,Sierra Gold.csv
2025-01-17,sierra-gold,8433,66080,,9:21,1:30,4.2,0.160428,Sierra Gold.csv
2025-01-20,sierra-gold,8431,66189,,8:50,0:17,0.7,0.032075,Sierra Gold.csv
2025-01-20,sierra-gold,8432,66187,,8:38,0:26,1.2,0.050193,Sierra Gold.csv
2025-01-20,sierra-gold,8433,66188,,8:52,0:15,0.7,0.028195,Sierra Gold.csv
2025-01-21,sierra-gold,8431,66246,,8:51,0:00,0,0,Sierra Gold.csv
2025-01-21,sierra-gold,8432,66243,,8:27,0:59,2.2,0.116371,Sierra Gold.csv
2025-01-21,sierra-gold,8433,66245,,8:52,0:35,1.6,0.065789,Sierra Gold.csv
2025-01-23,sierra-gold,8431,66369,,8:22,1:52,5,0.223108,Sierra Gold.csv
2025-01-23,sierra-gold,8432,66367,,8:31,1:53,5,0.221135,Sierra Gold.csv
2025-01-23,sierra-gold,8433,66393,,2:34,0:28,1.1,0.181818,Sierra Gold.csv
2025-01-24,sierra-gold,8433,66446,,4:09,0:49,2,0.196787,Sierra Gold.csv
2025-01-27,sierra-gold,8431,66510,,8:43,2:03,5.7,0.235182,Sierra Gold.csv
2025-01-27,sierra-gold,8432,66509,,8:13,1:42,4.7,0.206897,Sierra Gold.csv
2025-01-27,sierra-gold,8433,66514,,7:02,1:49,4.7,0.258294,Sierra Gold.csv
2025-01-28,sierra-gold,8431,66566,,8:25,1:37,4.6,0.192079,Sierra Gold.csv
2025-01-28,sierra-gold,8432,66570,,8:14,1:36,4.4,0.194332,Sierra Gold.csv
2025-01-28,sierra-gold,8433,66565,,8:25,1:07,2.8,0.132673,Sierra Gold.csv
2025-01-29,sierra-gold,8431,66655,,8:08,0:15,0.5,0.030738,Sierra Gold.csv
2025-01-29,sierra-gold,8432,66654,,8:03,0:15,0.5,0.031056,Sierra Gold.csv
2025-01-30,sierra-gold,8431,66715,,8:30,1:31,4.4,0.178431,Sierra Gold.csv
2025-01-30,sierra-gold,8432,66712,,8:29,1:29,4.3,0.174853,Sierra Gold.csv
2025-01-30,sierra-gold,8433,66714,,7:40,1:51,5.3,0.241304,Sierra Gold.csv
2025-01-31,sierra-gold,8431,66803,,8:34,2:01,5.8,0.235409,Sierra Gold.csv
2025-01-31,sierra-gold,8432,66800,,8:23,1:44,5.7,0.206759,Sierra Gold.csv
2025-01-31,sierra-gold,8433,66802,,10:21,1:40,4.9,0.161031,Sierra Gold.csv
