Date,Location,Robot,Item,Version,Robot Time On During Day,Robot Time In Motion During Day,Miles Traveled during day,Utilization,Source
2025-09-02,sierra-gold,8431,87675,,8:24,1:13,3.1,0.144841,Sierra Gold.csv
2025-09-02,sierra-gold,8432,87673,,8:24,1:22,3.4,0.162698,Sierra Gold.csv
2025-09-02,sierra-gold,8472,87648,,8:39,2:33,6.8,0.294798,Sierra Gold.csv
2025-09-02,sierra-gold,8475,87645,,8:36,2:33,6.9,0.296512,Sierra Gold.csv
2025-09-02,sierra-gold,8480,87660,,8:33,2:34,6.8,0.300195,Sierra Gold.csv
2025-09-03,sierra-gold,8431,87901,,8:00,1:04,2.7,0.133333,Sierra Gold.csv
2025-09-03,sierra-gold,8432,87898,,8:10,1:01,2.5,0.12449,Sierra Gold.csv
2025-09-03,sierra-gold,8433,87931,,6:06,0:30,1,0.081967,Sierra Gold.csv
2025-09-03,sierra-gold,8472,87874,,8:41,2:18,5.7,0.264875,Sierra Gold.csv
2025-09-03,sierra-gold,8475,87870,,8:44,2:26,6.2,0.278626,Sierra Gold.csv
2025-09-03,sierra-gold,8480,87877,,8:38,2:24,6.1,0.277992,Sierra Gold.csv
2025-09-04,sierra-gold,8431,88116,,6:34,1:04,2.7,0.162437,Sierra Gold.csv
2025-09-04,sierra-gold,8432,88115,,6:34,1:04,2.6,0.162437,Sierra Gold.csv
2025-09-04,sierra-gold,8433,88095,,7:50,0:30,1.2,0.06383,Sierra Gold.csv
2025-09-04,sierra-gold,8472,88060,,8:45,2:16,6.2,0.259048,Sierra Gold.csv
2025-09-04,sierra-gold,8475,88055,,8:47,2:21,6.7,0.267552,Sierra Gold.csv
2025-09-04,sierra-gold,8480,88064,,8:38,2:14,6.3,0.258687,Sierra Gold.csv
2025-09-05,sierra-gold,8431,88254,,8:11,1:04,2.3,0.130346,Sierra Gold.csv
2025-09-05,sierra-gold,8432,88252,,8:18,1:05,2.4,0.130522,Sierra Gold.csv
2025-09-05,sierra-gold,8433,88253,,7:13,0:47,2.4,0.108545,Sierra Gold.csv
2025-09-05,sierra-gold,8472,88238,,8:39,1:20,3.8,0.154143,Sierra Gold.csv
2025-09-05,sierra-gold,8475,88239,,8:41,1:03,3.1,0.120921,Sierra Gold.csv
2025-09-05,sierra-gold,8480,88245,,8:41,1:20,3.9,0.153551,Sierra Gold.csv
2025-09-08,sierra-gold,8431,88506,,8:05,1:12,3,0.148454,Sierra Gold.csv
2025-09-08,sierra-gold,8432,88532,,7:04,1:03,2.6,0.148585,Sierra Gold.csv
2025-09-08,sierra-gold,8433,88556,,4:43,0:35,1.7,0.123675,Sierra Gold.csv
2025-09-09,sierra-gold,8431,88727,,7:47,1:03,2.6,0.134904,Sierra Gold.csv
2025-09-09,sierra-gold,8432,88726,,8:04,1:04,2.7,0.132231,Sierra Gold.csv
2025-09-09,sierra-gold,8433,88728,,7:27,0:24,1,0.053691,Sierra Gold.csv
2025-09-09,sierra-gold,8472,88761,,2:52,0:47,2.3,0.273256,Sierra Gold.csv
2025-09-09,sierra-gold,8475,88760,,2:53,0:44,2.3,0.254335,Sierra Gold.csv
2025-09-09,sierra-gold,8480,88762,,2:57,0:43,2.2,0.242938,Sierra Gold.csv
2025-09-10,sierra-gold,8431,88917,,7:09,1:05,2.7,0.151515,Sierra Gold.csv
2025-09-10,sierra-gold,8432,88914,,7:09,1:03,2.6,0.146853,Sierra Gold.csv
2025-09-10,sierra-gold,8472,88876,,8:36,2:09,5.7,0.25,Sierra Gold.csv
2025-09-10,sierra-gold,8475,88875,,8:26,1:53,5.1,0.22332,Sierra Gold.csv
2025-09-10,sierra-gold,8480,88879,,8:36,1:58,5.2,0.228682,Sierra Gold.csv
2025-09-11,sierra-gold,8431,89098,,6:17,0:57,2.4,0.151194,Sierra Gold.csv
2025-09-11,sierra-gold,8432,89097,,6:10,0:49,2.1,0.132432,Sierra Gold.csv
2025-09-11,sierra-gold,8433,89114,,0:51,0:07,0.3,0.137255,Sierra Gold.csv
2025-09-11,sierra-gold,8472,89057,,8:31,1:34,3.6,0.183953,Sierra Gold.csv
2025-09-11,sierra-gold,8475,89055,,8:38,1:36,3.8,0.185328,Sierra Gold.csv
2025-09-11,sierra-gold,8480,89063,,8:20,1:30,3.6,0.18,Sierra Gold.csv
2025-09-12,sierra-gold,8431,89239,,8:16,0:30,1.2,0.060484,Sierra Gold.csv
2025-09-12,sierra-gold,8432,89235,,8:14,0:24,0.9,0.048583,Sierra Gold.csv
2025-09-12,sierra-gold,8472,89229,,8:33,1:16,2.9,0.148148,Sierra Gold.csv
2025-09-12,sierra-gold,8475,89227,,8:36,1:27,3.3,0.168605,Sierra Gold.csv
2025-09-12,sierra-gold,8480,89231,,8:32,1:19,3,0.154297,Sierra Gold.csv
2025-09-15,sierra-gold,8431,89517,,3:40,0:22,0.9,0.1,Sierra Gold.csv
2025-09-15,sierra-gold,8432,89528,,3:40,0:32,1.3,0.145455,Sierra Gold.csv
2025-09-15,sierra-gold,8472,89492,,8:27,1:52,4.3,0.220907,Sierra Gold.csv
2025-09-15,sierra-gold,8475,89485,,8:41,2:06,4.9,0.241843,Sierra Gold.csv
2025-09-15,sierra-gold,8480,89508,,8:39,1:52,4.3,0.2158,Sierra Gold.csv
2025-09-16,sierra-gold,8431,89694,,8:34,2:54,8.6,0.338521,Sierra Gold.csv
2025-09-16,sierra-gold,8432,89693,,8:28,2:41,7.8,0.316929,Sierra Gold.csv
2025-09-16,sierra-gold,8433,89712,,7:46,0:33,1.4,0.070815,Sierra Gold.csv
2025-09-16,sierra-gold,8472,89684,,8:33,1:52,4.5,0.218324,Sierra Gold.csv
2025-09-16,sierra-gold,8475,89681,,8:38,1:55,4.7,0.222008,Sierra Gold.csv
2025-09-16,sierra-gold,8480,89688,,8:32,1:53,4.5,0.220703,Sierra Gold.csv
2025-09-17,sierra-gold,8433,89899,,3:14,0:19,0.8,0.097938,Sierra Gold.csv
2025-09-17,sierra-gold,8472,89864,,6:35,1:48,4.6,0.273418,Sierra Gold.csv
2025-09-17,sierra-gold,8475,89862,,6:35,1:39,4.4,0.250633,Sierra Gold.csv
2025-09-17,sierra-gold,8480,89868,,6:35,1:31,4,0.23038,Sierra Gold.csv
2025-09-18,sierra-gold,8472,90024,,7:56,1:23,3.5,0.17437,Sierra Gold.csv
2025-09-18,sierra-gold,8475,90023,,7:56,1:15,3.3,0.157563,Sierra Gold.csv
