Date,Location,Robot,Item,Version,Robot Time On During Day,Robot Time In Motion During Day,Miles Traveled during day,Utilization,Source
2026-08-14,sierra-gold,8472,130094,,8:30,1:57,5.2,0.229412,Sierra Gold.csv
2026-08-14,sierra-gold,8475,130095,,8:35,2:16,6.4,0.264078,Sierra Gold.csv
2026-08-14,sierra-gold,8480,130096,,8:28,1:54,5.1,0.224409,Sierra Gold.csv
2026-08-14,sierra-gold,8631,130097,,8:31,2:06,5.8,0.246575,Sierra Gold.csv
2026-08-14,sierra-gold,8632,130101,,8:16,1:33,5,0.1875,Sierra Gold.csv
2026-08-14,sierra-gold,8633,130098,,8:08,1:45,4.6,0.215164,Sierra Gold.csv
2026-08-17,sierra-gold,8431,130361,,8:18,1:43,5.5,0.206827,Sierra Gold.csv
2026-08-17,sierra-gold,8432,130362,,8:05,1:40,5.2,0.206186,Sierra Gold.csv
2026-08-17,sierra-gold,8433,130360,,8:28,1:45,4.3,0.206693,Sierra Gold.csv
2026-08-17,sierra-gold,8472,130357,,8:33,1:39,4.4,0.192982,Sierra Gold.csv
2026-08-17,sierra-gold,8475,130358,,8:34,2:03,5.6,0.2393,Sierra Gold.csv
2026-08-17,sierra-gold,8480,130359,,8:33,1:41,4.6,0.196881,Sierra Gold.csv
2026-08-17,sierra-gold,8631,130409,,5:13,1:08,3,0.217252,Sierra Gold.csv
2026-08-17,sierra-gold,8632,130363,,8:21,1:32,4.8,0.183633,Sierra Gold.csv
2026-08-17,sierra-gold,8633,130410,,5:13,0:55,2.4,0.175719,Sierra Gold.csv
2026-08-18,sierra-gold,8431,130564,,8:33,1:22,4.6,0.159844,Sierra Gold.csv
2026-08-18,sierra-gold,8432,130565,,8:33,1:23,4.8,0.161793,Sierra Gold.csv
2026-08-18,sierra-gold,8433,130553,,8:38,2:17,6.5,0.264479,Sierra Gold.csv
2026-08-18,sierra-gold,8472,130554,,8:42,1:54,5.7,0.218391,Sierra Gold.csv
2026-08-18,sierra-gold,8475,130555,,8:40,2:23,7.4,0.275,Sierra Gold.csv
2026-08-18,sierra-gold,8480,130556,,8:32,1:57,5.8,0.228516,Sierra Gold.csv
2026-08-18,sierra-gold,8631,130557,,8:33,1:56,5.5,0.226121,Sierra Gold.csv
2026-08-18,sierra-gold,8632,130566,,8:21,1:31,5.2,0.181637,Sierra Gold.csv
2026-08-18,sierra-gold,8633,130558,,8:34,1:50,5.5,0.214008,Sierra Gold.csv
2026-08-19,sierra-gold,8431,130762,,8:09,1:37,5.5,0.198364,Sierra Gold.csv
2026-08-19,sierra-gold,8432,130763,,8:37,1:58,6.3,0.22824,Sierra Gold.csv
2026-08-19,sierra-gold,8433,130754,,8:34,1:32,3.1,0.178988,Sierra Gold.csv
2026-08-19,sierra-gold,8472,130755,,8:29,1:27,3.2,0.170923,Sierra Gold.csv
2026-08-19,sierra-gold,8475,130756,,8:27,1:35,4,0.187377,Sierra Gold.csv
2026-08-19,sierra-gold,8480,130758,,8:35,1:27,3.1,0.168932,Sierra Gold.csv
2026-08-19,sierra-gold,8631,130759,,8:34,1:23,3.2,0.161479,Sierra Gold.csv
2026-08-19,sierra-gold,8632,130764,,8:32,1:41,5.5,0.197266,Sierra Gold.csv
2026-08-19,sierra-gold,8633,130760,,8:30,1:11,2.7,0.139216,Sierra Gold.csv
2026-08-20,sierra-gold,8431,131013,,8:08,1:19,4.5,0.161885,Sierra Gold.csv
2026-08-20,sierra-gold,8432,131008,,8:03,1:13,4,0.151139,Sierra Gold.csv
2026-08-20,sierra-gold,8433,130999,,8:27,1:23,3.2,0.163708,Sierra Gold.csv
2026-08-20,sierra-gold,8472,131000,,8:34,1:40,4.3,0.194553,Sierra Gold.csv
2026-08-20,sierra-gold,8475,131001,,8:33,1:56,5.1,0.226121,Sierra Gold.csv
2026-08-20,sierra-gold,8480,131002,,8:25,1:35,3.9,0.188119,Sierra Gold.csv
2026-08-20,sierra-gold,8631,131004,,8:33,1:39,4.1,0.192982,Sierra Gold.csv
2026-08-20,sierra-gold,8632,131016,,7:48,1:23,4.6,0.17735,Sierra Gold.csv
2026-08-20,sierra-gold,8633,131005,,8:30,1:34,4,0.184314,Sierra Gold.csv
2026-08-21,sierra-gold,8431,131207,,7:58,1:41,5.5,0.211297,Sierra Gold.csv
2026-08-21,sierra-gold,8432,131208,,8:05,1:45,5.8,0.216495,Sierra Gold.csv
2026-08-21,sierra-gold,8433,131200,,6:24,1:33,3.6,0.242188,Sierra Gold.csv
2026-08-21,sierra-gold,8472,131201,,8:26,1:47,4.7,0.211462,Sierra Gold.csv
2026-08-21,sierra-gold,8475,131202,,6:21,1:28,4.1,0.230971,Sierra Gold.csv
2026-08-21,sierra-gold,8480,131203,,8:30,1:39,4.4,0.194118,Sierra Gold.csv
2026-08-21,sierra-gold,8631,131204,,6:22,1:16,3.3,0.198953,Sierra Gold.csv
2026-08-21,sierra-gold,8632,131215,,8:11,1:51,6.2,0.226069,Sierra Gold.csv
2026-08-21,sierra-gold,8633,131205,,8:27,1:39,4.4,0.195266,Sierra Gold.csv
2026-08-24,sierra-gold,8431,131504,,8:15,1:31,4.3,0.183838,Sierra Gold.csv
2026-08-24,sierra-gold,8432,131505,,7:39,0:33,1.7,0.071895,Sierra Gold.csv
2026-08-24,sierra-gold,8433,131532,,6:17,0:11,0.4,0.029178,Sierra Gold.csv
2026-08-24,sierra-gold,8472,131497,,8:24,2:02,5.5,0.242063,Sierra Gold.csv
2026-08-24,sierra-gold,8475,131498,,8:21,0:04,0.1,0.007984,Sierra Gold.csv
2026-08-24,sierra-gold,8480,131499,,8:19,1:50,5.2,0.220441,Sierra Gold.csv
2026-08-24,sierra-gold,8631,131501,,8:15,1:53,5.2,0.228283,Sierra Gold.csv
2026-08-24,sierra-gold,8632,131506,,7:59,1:26,4.1,0.179541,Sierra Gold.csv
2026-08-25,sierra-gold,8431,131695,,7:42,0:31,1,0.0671,Sierra Gold.csv
2026-08-25,sierra-gold,8432,131696,,7:38,0:31,1.1,0.067686,Sierra Gold.csv
2026-08-25,sierra-gold,8433,131700,,8:06,1:43,4.4,0.211934,Sierra Gold.csv
2026-08-25,sierra-gold,8472,131685,,8:36,1:43,4.6,0.199612,Sierra Gold.csv
2026-08-25,sierra-gold,8475,131686,,8:35,2:17,6.5,0.266019,Sierra Gold.csv
2026-08-25,sierra-gold,8480,131687,,8:24,1:59,5.3,0.236111,Sierra Gold.csv
2026-08-25,sierra-gold,8631,131702,,8:14,1:45,4.7,0.212551,Sierra Gold.csv
2026-08-25,sierra-gold,8632,131697,,7:46,0:10,0.4,0.021459,Sierra Gold.csv
2026-08-25,sierra-gold,8633,131703,,8:10,1:40,4,0.204082,Sierra Gold.csv
2026-08-26,sierra-gold,8432,131952,,4:46,0:47,1.7,0.164336,Sierra Gold.csv
2026-08-26,sierra-gold,8433,131891,,8:10,1:38,3.8,0.2,Sierra Gold.csv
2026-08-26,sierra-gold,8472,131885,,8:16,1:18,3.3,0.157258,Sierra Gold.csv
2026-08-26,sierra-gold,8475,131886,,8:22,2:07,5.9,0.252988,Sierra Gold.csv
2026-08-26,sierra-gold,8480,131887,,8:17,1:44,4.4,0.209256,Sierra Gold.csv
2026-08-26,sierra-gold,8631,131888,,8:19,1:40,4.2,0.200401,Sierra Gold.csv
2026-08-26,sierra-gold,8633,131890,,8:19,1:47,4.6,0.214429,Sierra Gold.csv
2026-08-27,sierra-gold,8432,132136,,5:25,0:06,0.3,0.018462,Sierra Gold.csv
2026-08-27,sierra-gold,8433,132078,,7:40,1:45,4.2,0.228261,Sierra Gold.csv
2026-08-27,sierra-gold,8472,132079,,7:39,1:39,4.3,0.215686,Sierra Gold.csv
2026-08-27,sierra-gold,8475,132083,,7:38,1:56,5.6,0.253275,Sierra Gold.csv
2026-08-27,sierra-gold,8480,132084,,7:39,1:28,3.7,0.191721,Sierra Gold.csv
2026-08-27,sierra-gold,8631,132085,,7:39,1:08,2.9,0.148148,Sierra Gold.csv
2026-08-27,sierra-gold,8633,132086,,7:39,1:29,3.8,0.1939,Sierra Gold.csv
