Date,Location,Robot,Item,Version,Robot Time On During Day,Robot Time In Motion During Day,Miles Traveled during day,Utilization,Source
2025-05-01,sierra-gold,8431,73403,,8:09,1:45,5.9,0.214724,Sierra Gold.csv
2025-05-01,sierra-gold,8432,73431,,4:39,0:48,2.1,0.172043,Sierra Gold.csv
2025-05-01,sierra-gold,8433,73433,,4:51,0:48,2.3,0.164948,Sierra Gold.csv
2025-05-01,sierra-gold,8472,73432,,4:31,0:42,2,0.154982,Sierra Gold.csv
2025-05-01,sierra-gold,8475,73401,,8:35,1:48,6.2,0.209709,Sierra Gold.csv
2025-05-01,sierra-gold,8480,73405,,8:39,1:56,6.3,0.223507,Sierra Gold.csv
2025-05-02,sierra-gold,8431,73509,,7:13,1:06,3.5,0.152425,Sierra Gold.csv
2025-05-02,sierra-gold,8432,73501,,8:31,1:41,4.7,0.197652,Sierra Gold.csv
2025-05-02,sierra-gold,8433,73503,,8:32,1:54,3.6,0.222656,Sierra Gold.csv
2025-05-02,sierra-gold,8472,73502,,8:43,1:57,5.2,0.223709,Sierra Gold.csv
2025-05-02,sierra-gold,8475,73505,,8:28,1:16,4.1,0.149606,Sierra Gold.csv
2025-05-02,sierra-gold,8480,73511,,8:19,1:04,3.4,0.128257,Sierra Gold.csv
2025-05-05,sierra-gold,8431,73663,,5:31,1:59,6,0.359517,Sierra Gold.csv
2025-05-05,sierra-gold,8432,73635,,8:16,0:00,0,0,Sierra Gold.csv
2025-05-05,sierra-gold,8472,73636,,8:17,0:00,0,0,Sierra Gold.csv
2025-05-05,sierra-gold,8475,73662,,5:27,1:40,5.7,0.30581,Sierra Gold.csv
2025-05-05,sierra-gold,8480,73664,,5:37,1:46,6,0.31454,Sierra Gold.csv
2025-05-06,sierra-gold,8431,73753,,7:48,1:34,5.2,0.200855,Sierra Gold.csv
2025-05-06,sierra-gold,8472,73814,,1:09,0:20,1,0.289855,Sierra Gold.csv
2025-05-06,sierra-gold,8475,73752,,7:58,1:33,5.3,0.194561,Sierra Gold.csv
2025-05-06,sierra-gold,8480,73755,,8:11,1:36,5.4,0.195519,Sierra Gold.csv
2025-05-07,sierra-gold,8431,73890,,7:55,1:49,5.9,0.229474,Sierra Gold.csv
2025-05-07,sierra-gold,8432,73887,,8:16,1:04,3.1,0.129032,Sierra Gold.csv
2025-05-07,sierra-gold,8433,73889,,8:27,1:07,3,0.13215,Sierra Gold.csv
2025-05-07,sierra-gold,8472,73888,,8:30,1:59,5,0.233333,Sierra Gold.csv
2025-05-07,sierra-gold,8475,73885,,8:17,1:52,6,0.225352,Sierra Gold.csv
2025-05-07,sierra-gold,8480,73892,,8:05,1:49,5.9,0.224742,Sierra Gold.csv
2025-05-08,sierra-gold,8431,74043,,8:19,1:36,5.1,0.192385,Sierra Gold.csv
2025-05-08,sierra-gold,8432,74029,,8:26,1:43,4.8,0.203557,Sierra Gold.csv
2025-05-08,sierra-gold,8433,74031,,8:23,1:51,4.8,0.220676,Sierra Gold.csv
2025-05-08,sierra-gold,8472,74030,,8:18,1:35,4.5,0.190763,Sierra Gold.csv
2025-05-08,sierra-gold,8475,74034,,8:18,1:44,5.3,0.208835,Sierra Gold.csv
2025-05-08,sierra-gold,8480,74048,,8:38,1:47,5.9,0.206564,Sierra Gold.csv
2025-05-09,sierra-gold,8431,74223,,3:34,0:37,2,0.172897,Sierra Gold.csv
2025-05-09,sierra-gold,8432,74159,,8:20,1:38,4.6,0.196,Sierra Gold.csv
2025-05-09,sierra-gold,8433,74161,,8:21,1:24,3.7,0.167665,Sierra Gold.csv
2025-05-09,sierra-gold,8472,74160,,8:29,1:27,4.1,0.170923,Sierra Gold.csv
2025-05-09,sierra-gold,8475,74222,,6:09,1:17,4.4,0.208672,Sierra Gold.csv
2025-05-09,sierra-gold,8480,74224,,5:41,1:08,3.8,0.199413,Sierra Gold.csv
2025-05-12,sierra-gold,8431,74341,,6:00,1:35,4.2,0.263889,Sierra Gold.csv
2025-05-12,sierra-gold,8432,74333,,8:46,1:50,4.6,0.209125,Sierra Gold.csv
2025-05-12,sierra-gold,8433,74335,,8:54,2:01,4.3,0.226592,Sierra Gold.csv
2025-05-12,sierra-gold,8472,74334,,8:21,1:52,4.7,0.223553,Sierra Gold.csv
2025-05-12,sierra-gold,8475,74336,,8:10,2:26,5.6,0.297959,Sierra Gold.csv
2025-05-12,sierra-gold,8480,74345,,8:29,2:20,7.3,0.275049,Sierra Gold.csv
2025-05-13,sierra-gold,8431,74498,,5:19,0:57,3.3,0.178683,Sierra Gold.csv
2025-05-13,sierra-gold,8432,74509,,7:42,1:32,4.8,0.199134,Sierra Gold.csv
2025-05-13,sierra-gold,8433,74511,,7:43,1:27,4.4,0.187905,Sierra Gold.csv
2025-05-13,sierra-gold,8472,74510,,7:40,1:46,5.2,0.230435,Sierra Gold.csv
2025-05-13,sierra-gold,8475,74484,,8:39,2:05,7,0.240848,Sierra Gold.csv
2025-05-13,sierra-gold,8480,74506,,8:08,2:06,7.1,0.258197,Sierra Gold.csv
2025-05-14,sierra-gold,8431,74625,,8:04,1:42,5.5,0.210744,Sierra Gold.csv
2025-05-14,sierra-gold,8432,74615,,8:37,1:38,5.1,0.189555,Sierra Gold.csv
2025-05-14,sierra-gold,8433,74617,,8:35,1:44,5.6,0.201942,Sierra Gold.csv
2025-05-14,sierra-gold,8472,74616,,8:38,1:43,5.6,0.198842,Sierra Gold.csv
2025-05-14,sierra-gold,8475,74629,,8:29,1:39,5.4,0.194499,Sierra Gold.csv
2025-05-14,sierra-gold,8480,74628,,8:16,1:40,5.7,0.201613,Sierra Gold.csv
2025-05-15,sierra-gold,8431,74757,,8:25,2:06,6.8,0.249505,Sierra Gold.csv
2025-05-15,sierra-gold,8432,74768,,8:16,1:57,5.4,0.235887,Sierra Gold.csv
2025-05-15,sierra-gold,8433,74770,,8:17,2:11,6,0.263581,Sierra Gold.csv
2025-05-15,sierra-gold,8472,74769,,8:19,1:56,5.4,0.232465,Sierra Gold.csv
2025-05-15,sierra-gold,8475,74750,,8:14,2:05,6.9,0.253036,Sierra Gold.csv
2025-05-15,sierra-gold,8480,74763,,8:30,2:12,7.3,0.258824,Sierra Gold.csv
2025-05-16,sierra-gold,8431,74876,,8:13,2:12,7.5,0.267748,Sierra Gold.csv
2025-05-16,sierra-gold,8432,74887,,8:27,2:44,8.2,0.323471,Sierra Gold.csv
2025-05-16,sierra-gold,8433,74889,,8:26,2:31,7.5,0.298419,Sierra Gold.csv
2025-05-16,sierra-gold,8472,74888,,8:37,2:37,7.8,0.303675,Sierra Gold.csv
2025-05-16,sierra-gold,8475,74861,,8:16,2:01,6.8,0.243952,Sierra Gold.csv
2025-05-16,sierra-gold,8480,74885,,8:00,1:57,6.7,0.24375,Sierra Gold.csv
2025-05-19,sierra-gold,8431,75083,,8:02,1:56,6.4,0.240664,Sierra Gold.csv
2025-05-19,sierra-gold,8432,75079,,8:16,1:42,5.2,0.205645,Sierra Gold.csv
2025-05-19,sierra-gold,8433,75081,,8:13,1:37,5.1,0.196755,Sierra Gold.csv
2025-05-19,sierra-gold,8472,75080,,8:18,1:38,4.9,0.196787,Sierra Gold.csv
2025-05-19,sierra-gold,8475,75074,,8:09,2:10,6.8,0.265849,Sierra Gold.csv
2025-05-19,sierra-gold,8480,75085,,8:10,2:05,7,0.255102,Sierra Gold.csv
2025-05-20,sierra-gold,8431,75234,,7:42,1:37,4.8,0.209957,Sierra Gold.csv
2025-05-20,sierra-gold,8432,75224,,8:16,0:18,0.8,0.03629,Sierra Gold.csv
2025-05-20,sierra-gold,8433,75228,,8:17,0:16,0.7,0.032193,Sierra Gold.csv
2025-05-20,sierra-gold,8472,75226,,8:17,0:21,0.9,0.042254,Sierra Gold.csv
2025-05-20,sierra-gold,8475,75217,,7:38,1:40,4.7,0.218341,Sierra Gold.csv
2025-05-20,sierra-gold,8480,75244,,7:43,1:47,5.6,0.231102,Sierra Gold.csv
2025-05-21,sierra-gold,8431,75386,,8:22,2:29,6.9,0.296813,Sierra Gold.csv
2025-05-21,sierra-gold,8432,75382,,8:43,1:33,4.1,0.17782,Sierra Gold.csv
2025-05-21,sierra-gold,8433,75383,,8:45,1:45,4.7,0.2,Sierra Gold.csv
2025-05-21,sierra-gold,8472,75388,,8:33,2:06,5.5,0.245614,Sierra Gold.csv
2025-05-21,sierra-gold,8475,75384,,8:14,2:21,6.6,0.285425,Sierra Gold.csv
2025-05-21,sierra-gold,8480,75387,,8:06,2:10,6.3,0.26749,Sierra Gold.csv
2025-05-22,sierra-gold,8431,75556,,8:28,1:47,4.9,0.21063,Sierra Gold.csv
2025-05-22,sierra-gold,8432,75565,,8:32,2:34,8.2,0.300781,Sierra Gold.csv
2025-05-22,sierra-gold,8433,75568,,8:32,2:26,7.8,0.285156,Sierra Gold.csv
2025-05-22,sierra-gold,8472,75566,,8:32,2:35,8.1,0.302734,Sierra Gold.csv
2025-05-22,sierra-gold,8475,75537,,8:22,1:46,5,0.211155,Sierra Gold.csv
2025-05-22,sierra-gold,8480,75563,,8:23,1:41,5,0.200795,Sierra Gold.csv
2025-05-23,sierra-gold,8431,75693,,8:34,1:59,5,0.231518,Sierra Gold.csv
2025-05-23,sierra-gold,8432,75687,,8:34,1:41,4.8,0.196498,Sierra Gold.csv
2025-05-23,sierra-gold,8433,75691,,8:33,1:43,4.9,0.20078,Sierra Gold.csv
2025-05-23,sierra-gold,8472,75688,,8:39,1:45,4.9,0.202312,Sierra Gold.csv
2025-05-23,sierra-gold,8475,75695,,8:25,1:50,4.6,0.217822,Sierra Gold.csv
2025-05-23,sierra-gold,8480,75715,,8:28,1:51,4.9,0.218504,Sierra Gold.csv
2025-05-26,sierra-gold,8431,75914,,8:36,2:06,4.2,0.244186,Sierra Gold.csv
2025-05-26,sierra-gold,8432,75911,,8:26,1:24,4,0.166008,Sierra Gold.csv
2025-05-26,sierra-gold,8433,75913,,8:24,1:20,3.8,0.15873,Sierra Gold.csv
2025-05-26,sierra-gold,8472,75912,,8:39,1:15,3.4,0.144509,Sierra Gold.csv
2025-05-26,sierra-gold,8475,75910,,8:36,2:11,4.4,0.253876,Sierra Gold.csv
2025-05-26,sierra-gold,8480,75915,,8:42,1:49,4.6,0.208812,Sierra Gold.csv
