Date,Location,Robot,Item,Version,Robot Time On During Day,Robot Time In Motion During Day,Miles Traveled during day,Utilization,Source
2026-06-06,sierra-gold,8633,119619,,5:49,0:12,0.6,0.034384,Sierra Gold.csv
2026-06-08,sierra-gold,8431,119777,,8:22,1:50,6.2,0.219124,Sierra Gold.csv
2026-06-08,sierra-gold,8432,119767,,8:10,1:49,4.9,0.222449,Sierra Gold.csv
2026-06-08,sierra-gold,8433,119792,,3:03,0:50,2.2,0.273224,Sierra Gold.csv
2026-06-08,sierra-gold,8472,119768,,8:47,1:36,3.9,0.182163,Sierra Gold.csv
2026-06-08,sierra-gold,8475,119769,,8:46,1:27,3.9,0.165399,Sierra Gold.csv
2026-06-08,sierra-gold,8480,119770,,8:45,1:27,3.5,0.165714,Sierra Gold.csv
2026-06-08,sierra-gold,8631,119781,,7:52,1:41,5.6,0.213983,Sierra Gold.csv
2026-06-08,sierra-gold,8632,119782,,7:48,1:22,4.6,0.175214,Sierra Gold.csv
2026-06-08,sierra-gold,8633,119771,,8:21,1:48,4.8,0.215569,Sierra Gold.csv
2026-06-09,sierra-gold,8431,119958,,8:22,1:38,4,0.195219,Sierra Gold.csv
2026-06-09,sierra-gold,8432,119951,,8:39,0:59,2.6,0.11368,Sierra Gold.csv
2026-06-09,sierra-gold,8433,119957,,2:48,0:18,0.7,0.107143,Sierra Gold.csv
2026-06-09,sierra-gold,8472,119953,,8:41,1:46,4.2,0.203455,Sierra Gold.csv
2026-06-09,sierra-gold,8475,119954,,8:39,2:06,5.5,0.242775,Sierra Gold.csv
2026-06-09,sierra-gold,8480,119955,,8:39,1:52,4.6,0.2158,Sierra Gold.csv
2026-06-09,sierra-gold,8631,119959,,8:05,1:32,3.9,0.189691,Sierra Gold.csv
2026-06-09,sierra-gold,8632,119960,,7:51,1:56,5,0.246285,Sierra Gold.csv
2026-06-09,sierra-gold,8633,119952,,8:29,1:21,3.5,0.159136,Sierra Gold.csv
2026-06-10,sierra-gold,8431,120154,,8:22,1:33,3.7,0.185259,Sierra Gold.csv
2026-06-10,sierra-gold,8432,120143,,8:36,0:58,2.4,0.112403,Sierra Gold.csv
2026-06-10,sierra-gold,8433,120193,,6:47,0:46,1.7,0.113022,Sierra Gold.csv
2026-06-10,sierra-gold,8472,120144,,8:41,2:23,5.7,0.274472,Sierra Gold.csv
2026-06-10,sierra-gold,8475,120145,,8:31,2:35,6.1,0.303327,Sierra Gold.csv
2026-06-10,sierra-gold,8480,120146,,8:38,2:23,5.7,0.276062,Sierra Gold.csv
2026-06-10,sierra-gold,8631,120159,,7:52,1:22,3.4,0.173729,Sierra Gold.csv
2026-06-10,sierra-gold,8632,120160,,7:51,1:25,3.5,0.180467,Sierra Gold.csv
2026-06-10,sierra-gold,8633,120149,,8:34,0:50,2.1,0.097276,Sierra Gold.csv
2026-06-11,sierra-gold,8431,120371,,8:04,1:24,3.2,0.173554,Sierra Gold.csv
2026-06-11,sierra-gold,8432,120382,,8:18,1:42,5.5,0.204819,Sierra Gold.csv
2026-06-11,sierra-gold,8472,120365,,8:38,2:25,5.6,0.279923,Sierra Gold.csv
2026-06-11,sierra-gold,8475,120366,,8:30,2:54,7.2,0.341176,Sierra Gold.csv
2026-06-11,sierra-gold,8480,120367,,8:34,2:22,5.5,0.276265,Sierra Gold.csv
2026-06-11,sierra-gold,8631,120376,,8:08,1:31,3.5,0.186475,Sierra Gold.csv
2026-06-11,sierra-gold,8632,120377,,8:18,1:35,3.5,0.190763,Sierra Gold.csv
2026-06-11,sierra-gold,8633,120383,,8:12,1:25,4.5,0.172764,Sierra Gold.csv
2026-06-12,sierra-gold,8431,120545,,8:14,1:54,5.9,0.230769,Sierra Gold.csv
2026-06-12,sierra-gold,8432,120540,,8:23,1:38,5.3,0.194831,Sierra Gold.csv
2026-06-12,sierra-gold,8433,120626,,1:03,0:08,0.3,0.126984,Sierra Gold.csv
2026-06-12,sierra-gold,8472,120537,,8:35,2:41,7.1,0.312621,Sierra Gold.csv
2026-06-12,sierra-gold,8475,120538,,8:33,2:54,7.9,0.339181,Sierra Gold.csv
2026-06-12,sierra-gold,8480,120539,,8:38,2:47,7.5,0.322394,Sierra Gold.csv
2026-06-12,sierra-gold,8631,120546,,8:15,1:41,5.4,0.20404,Sierra Gold.csv
2026-06-12,sierra-gold,8632,120547,,7:51,1:37,5.2,0.205945,Sierra Gold.csv
2026-06-12,sierra-gold,8633,120542,,8:25,1:41,5.3,0.2,Sierra Gold.csv
2026-06-15,sierra-gold,8431,120887,,8:09,1:27,4.7,0.177914,Sierra Gold.csv
2026-06-15,sierra-gold,8433,120942,,2:54,0:18,0.7,0.103448,Sierra Gold.csv
2026-06-15,sierra-gold,8472,120881,,8:32,2:41,6.8,0.314453,Sierra Gold.csv
2026-06-15,sierra-gold,8475,120882,,8:36,2:52,8,0.333333,Sierra Gold.csv
2026-06-15,sierra-gold,8480,120883,,8:37,2:26,6.7,0.282398,Sierra Gold.csv
2026-06-15,sierra-gold,8631,120892,,8:04,1:34,4.6,0.194215,Sierra Gold.csv
2026-06-15,sierra-gold,8632,120893,,8:21,1:23,4.6,0.165669,Sierra Gold.csv
2026-06-15,sierra-gold,8633,120894,,1:37,0:39,1.7,0.402062,Sierra Gold.csv
2026-06-16,sierra-gold,8431,121073,,8:52,1:57,6.6,0.219925,Sierra Gold.csv
2026-06-16,sierra-gold,8432,121114,,5:36,0:59,3.2,0.175595,Sierra Gold.csv
2026-06-16,sierra-gold,8433,121074,,1:53,0:15,0.5,0.132743,Sierra Gold.csv
2026-06-16,sierra-gold,8472,121069,,8:34,3:07,8.4,0.363813,Sierra Gold.csv
2026-06-16,sierra-gold,8475,121070,,8:37,3:29,10,0.404255,Sierra Gold.csv
2026-06-16,sierra-gold,8480,121071,,8:38,2:59,8.3,0.34556,Sierra Gold.csv
2026-06-16,sierra-gold,8631,121075,,8:00,1:58,6.5,0.245833,Sierra Gold.csv
2026-06-16,sierra-gold,8632,121076,,7:49,1:44,5.7,0.221748,Sierra Gold.csv
2026-06-16,sierra-gold,8633,121115,,5:37,1:05,3.2,0.192878,Sierra Gold.csv
2026-06-17,sierra-gold,8431,121238,,16:40,1:52,5.6,0.112,Sierra Gold.csv
2026-06-17,sierra-gold,8432,121283,,14:33,0:28,1.4,0.032073,Sierra Gold.csv
2026-06-17,sierra-gold,8433,121277,,14:20,0:24,0.9,0.027907,Sierra Gold.csv
2026-06-17,sierra-gold,8472,121234,,17:15,2:16,5.9,0.131401,Sierra Gold.csv
2026-06-17,sierra-gold,8475,121235,,17:16,2:33,6.6,0.147683,Sierra Gold.csv
2026-06-17,sierra-gold,8480,121236,,17:12,2:16,5.7,0.131783,Sierra Gold.csv
2026-06-17,sierra-gold,8631,121243,,14:14,2:07,5.8,0.148712,Sierra Gold.csv
2026-06-17,sierra-gold,8632,121244,,13:49,1:49,5,0.131484,Sierra Gold.csv
2026-06-17,sierra-gold,8633,121286,,9:50,0:35,1.6,0.059322,Sierra Gold.csv
2026-06-18,sierra-gold,8431,121337,,14:42,2:28,7.3,0.1678,Sierra Gold.csv
2026-06-18,sierra-gold,8432,121338,,14:20,2:04,4.9,0.144186,Sierra Gold.csv
2026-06-18,sierra-gold,8433,121339,,14:20,1:28,3.5,0.102326,Sierra Gold.csv
2026-06-18,sierra-gold,8472,121340,,14:20,2:11,5.5,0.152326,Sierra Gold.csv
2026-06-18,sierra-gold,8475,121341,,14:20,2:11,5.9,0.152326,Sierra Gold.csv
2026-06-18,sierra-gold,8480,121342,,14:30,2:06,5,0.144828,Sierra Gold.csv
2026-06-18,sierra-gold,8631,121329,,14:08,1:51,5.5,0.130896,Sierra Gold.csv
2026-06-18,sierra-gold,8632,121330,,14:31,1:44,4.9,0.119403,Sierra Gold.csv
2026-06-18,sierra-gold,8633,121331,,14:20,2:11,4.8,0.152326,Sierra Gold.csv
2026-06-19,sierra-gold,8431,121570,,14:37,1:39,3.9,0.112885,Sierra Gold.csv
2026-06-19,sierra-gold,8432,121574,,8:04,2:03,4.9,0.254132,Sierra Gold.csv
2026-06-19,sierra-gold,8433,121560,,8:37,1:50,4.3,0.212766,Sierra Gold.csv
2026-06-19,sierra-gold,8472,121561,,8:41,2:07,5.2,0.243762,Sierra Gold.csv
2026-06-19,sierra-gold,8475,121562,,8:43,1:27,3.9,0.166348,Sierra Gold.csv
2026-06-19,sierra-gold,8480,121563,,8:43,1:18,3,0.14914,Sierra Gold.csv
2026-06-19,sierra-gold,8631,121572,,7:52,1:28,3.6,0.186441,Sierra Gold.csv
2026-06-19,sierra-gold,8632,121573,,8:07,1:38,4,0.201232,Sierra Gold.csv
2026-06-19,sierra-gold,8633,121564,,8:35,1:19,2.9,0.153398,Sierra Gold.csv
2026-06-20,sierra-gold,8431,121639,,23:55,0:00,0,0,Sierra Gold.csv
2026-06-21,sierra-gold,8431,121716,,19:55,0:00,0,0,Sierra Gold.csv
