Date,Location,Robot,Item,Version,Robot Time On During Day,Robot Time In Motion During Day,Miles Traveled during day,Utilization,Source
2025-12-05,sierra-gold,8432,99672,,7:49,1:37,3.7,0.206823,Sierra Gold.csv
2025-12-05,sierra-gold,8433,99677,,7:47,1:09,2.5,0.147752,Sierra Gold.csv
2025-12-05,sierra-gold,8475,99827,,8:30,2:23,6.8,0.280392,Sierra Gold.csv
2025-12-05,sierra-gold,8480,99821,,8:32,2:14,6.2,0.261719,Sierra Gold.csv
2025-12-08,sierra-gold,8431,99987,,7:25,0:44,1.6,0.098876,Sierra Gold.csv
2025-12-08,sierra-gold,8432,99986,,7:28,1:15,2.7,0.167411,Sierra Gold.csv
2025-12-08,sierra-gold,8433,99989,,7:27,1:45,3.9,0.234899,Sierra Gold.csv
2025-12-08,sierra-gold,8475,99982,,8:39,1:28,3.9,0.169557,Sierra Gold.csv
2025-12-08,sierra-gold,8480,99984,,8:21,1:07,2.9,0.133733,Sierra Gold.csv
2025-12-09,sierra-gold,8431,100121,,6:51,0:46,1,0.111922,Sierra Gold.csv
2025-12-09,sierra-gold,8432,100119,,6:50,1:10,2.3,0.170732,Sierra Gold.csv
2025-12-09,sierra-gold,8433,100120,,6:51,0:41,1.4,0.099757,Sierra Gold.csv
2025-12-09,sierra-gold,8475,100109,,8:21,1:31,5.4,0.181637,Sierra Gold.csv
2025-12-09,sierra-gold,8480,100108,,8:35,1:35,5.2,0.184466,Sierra Gold.csv
2025-12-10,sierra-gold,8431,100213,,8:59,1:32,2.6,0.170686,Sierra Gold.csv
2025-12-10,sierra-gold,8432,100210,,8:59,2:39,5.8,0.294991,Sierra Gold.csv
2025-12-10,sierra-gold,8433,100215,,8:59,1:34,3.5,0.174397,Sierra Gold.csv
2025-12-10,sierra-gold,8475,100217,,8:13,1:56,6.8,0.235294,Sierra Gold.csv
2025-12-10,sierra-gold,8480,100222,,8:17,1:55,6.9,0.231388,Sierra Gold.csv
2025-12-11,sierra-gold,8431,100339,,7:54,1:13,2.3,0.154008,Sierra Gold.csv
2025-12-11,sierra-gold,8432,100335,,7:51,1:24,2.8,0.178344,Sierra Gold.csv
2025-12-11,sierra-gold,8433,100341,,7:55,1:26,3.1,0.181053,Sierra Gold.csv
2025-12-11,sierra-gold,8475,100342,,8:14,1:53,6.4,0.228745,Sierra Gold.csv
2025-12-11,sierra-gold,8480,100343,,8:25,1:51,5.5,0.219802,Sierra Gold.csv
2025-12-12,sierra-gold,8431,100453,,8:22,1:07,2.1,0.133466,Sierra Gold.csv
2025-12-12,sierra-gold,8432,100447,,8:23,0:59,2.2,0.117296,Sierra Gold.csv
2025-12-12,sierra-gold,8433,100456,,8:23,0:55,1.8,0.109344,Sierra Gold.csv
2025-12-12,sierra-gold,8475,100464,,8:28,2:28,7,0.291339,Sierra Gold.csv
2025-12-12,sierra-gold,8480,100466,,8:15,2:07,6,0.256566,Sierra Gold.csv
2025-12-13,sierra-gold,8431,100549,,6:31,1:24,3.3,0.214834,Sierra Gold.csv
2025-12-13,sierra-gold,8432,100547,,6:30,1:11,2.8,0.182051,Sierra Gold.csv
2025-12-13,sierra-gold,8433,100548,,6:31,2:00,4.8,0.306905,Sierra Gold.csv
2025-12-15,sierra-gold,8431,100651,,8:58,1:27,3.2,0.16171,Sierra Gold.csv
2025-12-15,sierra-gold,8432,100644,,8:58,2:09,4.8,0.239777,Sierra Gold.csv
2025-12-15,sierra-gold,8433,100650,,8:55,1:29,3.1,0.166355,Sierra Gold.csv
2025-12-15,sierra-gold,8475,100661,,6:44,1:07,2.9,0.165842,Sierra Gold.csv
2025-12-15,sierra-gold,8480,100663,,6:46,1:01,2.5,0.150246,Sierra Gold.csv
2025-12-16,sierra-gold,8431,100772,,8:33,2:19,5.4,0.270955,Sierra Gold.csv
2025-12-16,sierra-gold,8432,100769,,8:33,3:18,8,0.385965,Sierra Gold.csv
2025-12-16,sierra-gold,8433,100773,,8:33,1:48,4.2,0.210526,Sierra Gold.csv
2025-12-16,sierra-gold,8475,100774,,8:32,1:48,4.8,0.210938,Sierra Gold.csv
2025-12-16,sierra-gold,8480,100776,,8:32,1:51,4.6,0.216797,Sierra Gold.csv
2025-12-17,sierra-gold,8431,100914,,8:53,1:58,4.4,0.221388,Sierra Gold.csv
2025-12-17,sierra-gold,8432,100909,,8:27,2:06,5,0.248521,Sierra Gold.csv
2025-12-17,sierra-gold,8433,100917,,8:45,2:25,5.7,0.27619,Sierra Gold.csv
2025-12-17,sierra-gold,8475,100925,,7:58,1:49,5.2,0.228033,Sierra Gold.csv
2025-12-17,sierra-gold,8480,100924,,8:29,2:04,4.6,0.243615,Sierra Gold.csv
2025-12-18,sierra-gold,8431,101043,,8:39,2:01,4.7,0.233141,Sierra Gold.csv
2025-12-18,sierra-gold,8432,101040,,8:40,1:55,4.5,0.221154,Sierra Gold.csv
2025-12-18,sierra-gold,8433,101044,,8:39,1:36,3.4,0.184971,Sierra Gold.csv
2025-12-18,sierra-gold,8475,101049,,8:34,1:16,3.3,0.14786,Sierra Gold.csv
2025-12-18,sierra-gold,8480,101051,,8:34,1:24,3.2,0.163424,Sierra Gold.csv
2025-12-19,sierra-gold,8431,101199,,1:35,0:02,0.1,0.021053,Sierra Gold.csv
2025-12-19,sierra-gold,8432,101200,,1:34,0:02,0.1,0.021277,Sierra Gold.csv
2025-12-19,sierra-gold,8433,101201,,1:34,0:04,0.1,0.042553,Sierra Gold.csv
2025-12-19,sierra-gold,8475,101165,,8:04,0:43,1.5,0.088843,Sierra Gold.csv
2025-12-19,sierra-gold,8480,101167,,8:03,0:43,1.5,0.089027,Sierra Gold.csv
2025-12-22,sierra-gold,8475,101382,,4:19,0:29,1.1,0.111969,Sierra Gold.csv
2025-12-22,sierra-gold,8480,101385,,4:19,0:34,1.2,0.131274,Sierra Gold.csv
2025-12-23,sierra-gold,8475,101439,,5:34,0:30,1.1,0.08982,Sierra Gold.csv
2025-12-23,sierra-gold,8480,101441,,5:34,0:26,0.9,0.077844,Sierra Gold.csv
2025-12-26,sierra-gold,8431,101598,,4:05,0:49,1.7,0.2,Sierra Gold.csv
2025-12-26,sierra-gold,8433,101609,,0:02,0:00,0,0,Sierra Gold.csv
2025-12-26,sierra-gold,8475,101595,,4:17,0:28,1.1,0.108949,Sierra Gold.csv
2025-12-26,sierra-gold,8480,101597,,4:17,0:33,1.2,0.128405,Sierra Gold.csv
2025-12-29,sierra-gold,8431,101745,,5:10,0:42,1.4,0.135484,Sierra Gold.csv
2025-12-29,sierra-gold,8475,101744,,5:24,0:42,1.6,0.12963,Sierra Gold.csv
2025-12-29,sierra-gold,8480,101746,,5:04,0:31,1.1,0.101974,Sierra Gold.csv
2025-12-30,sierra-gold,8431,101816,,8:18,0:59,2,0.118474,Sierra Gold.csv
2025-12-30,sierra-gold,8475,101815,,8:22,1:00,2.5,0.119522,Sierra Gold.csv
2025-12-30,sierra-gold,8480,101817,,8:15,0:55,2.1,0.111111,Sierra Gold.csv
2025-12-31,sierra-gold,8431,101877,,3:45,0:34,1.2,0.151111,Sierra Gold.csv
2025-12-31,sierra-gold,8475,101878,,3:45,0:31,1.4,0.137778,Sierra Gold.csv
2025-12-31,sierra-gold,8480,101876,,3:44,0:22,0.9,0.098214,Sierra Gold.csv
